Age,Gender,Marital Status,Home Ownership,Family member,Education Qualiication,Monthly Income,Monthly Expense,Earning Member,Savings Status,Business Type,Business Location,Residence Area,Bank Account Status,Loan Purpose,Current Business Duration,Business Nature,Dft
27,5,8,10,7,19,1300,3400,1,43,61,65,50,53,58,11,74,1
31,6,8,9,5,20,18800,7100,5,43,64,65,50,54,60,19,86,0
21,6,8,9,3,127,22200,18800,9,44,61,67,51,53,58,2,75,0
60,5,7,10,7,19,18800,21500,5,43,62,67,51,53,57,5,76,0
34,6,8,9,14,17,14200,6400,9,43,63,68,51,53,59,2,82,0
30,6,7,11,10,18,21900,16000,8,43,62,65,51,54,56,5,85,0
28,6,7,11,4,20,8000,34700,2,44,64,66,49,54,56,10,74,0
23,6,7,9,12,21,13500,15000,7,44,62,66,50,54,55,12,84,0
31,6,8,9,3,17,8800,10900,8,44,63,67,52,54,56,12,85,0
31,6,7,10,4,17,27100,3500,5,43,61,66,50,53,57,1,75,0
29,6,8,11,5,17,17500,8700,10,43,62,68,49,54,59,2,78,0
25,5,7,10,7,19,13700,13000,8,44,63,66,52,54,57,17,77,0
34,5,7,10,9,22,59200,20500,2,44,64,67,52,53,56,2,85,0
57,5,7,11,7,19,3100,17200,1,44,63,67,50,53,57,8,84,0
52,6,7,11,5,22,54200,40000,1,44,63,67,51,53,57,9,84,0
25,6,7,9,13,20,36600,10200,5,44,64,67,52,54,60,5,86,0
42,6,8,10,2,20,15300,1100,6,43,64,67,50,53,57,19,80,0
26,6,8,9,5,22,8400,2400,10,43,61,65,50,54,56,2,85,0
34,5,8,9,3,21,26100,16000,4,44,63,67,50,53,60,5,86,0
34,5,8,11,7,127,15300,25600,7,44,62,65,51,54,58,13,85,0
27,5,7,9,7,17,4300,12500,6,43,62,66,49,53,60,13,78,0
25,5,7,10,9,20,10300,37900,3,44,61,66,49,54,59,15,84,0
52,6,8,9,5,21,4900,13100,3,43,62,68,49,53,59,7,84,0
28,6,7,9,9,17,8600,26200,7,44,61,68,52,54,59,12,84,0
25,6,8,9,5,22,2000,17600,5,43,64,67,50,53,58,20,77,0
27,6,7,9,5,20,39400,19900,5,44,61,67,50,54,60,26,86,0
35,6,8,10,10,22,10400,19000,8,44,63,65,49,54,58,2,80,0
33,6,7,11,15,22,13000,2900,3,43,64,66,49,53,56,2,74,0
28,6,7,11,6,127,14600,18300,5,43,62,65,49,54,59,9,77,0
31,6,7,10,2,17,1100,39400,8,44,61,65,51,54,60,2,80,0
25,6,8,11,5,18,29200,14800,4,44,62,66,49,54,58,5,84,0
22,6,8,10,7,18,2200,17800,6,44,62,67,51,53,55,5,84,0
19,6,8,10,7,19,40100,5300,2,43,61,68,52,54,59,2,85,0
32,5,7,10,7,17,20000,18300,4,44,64,67,50,53,55,12,84,0
40,5,8,10,11,19,15000,20800,9,43,61,67,52,53,58,4,75,1
32,5,8,9,11,20,45100,3200,1,44,62,68,50,53,58,5,79,0
29,5,8,9,7,18,15300,13400,9,43,63,68,51,53,60,22,76,0
26,6,8,9,5,17,6700,23300,5,43,61,67,49,54,55,0,81,0
35,6,7,10,11,21,9500,18800,1,44,64,66,51,53,60,14,80,0
26,5,8,11,12,22,8700,18300,10,43,61,67,52,53,60,4,84,0
26,6,7,10,5,20,52100,9400,9,44,62,66,52,54,55,8,83,0
26,6,7,11,14,20,41600,34700,1,43,61,68,52,54,59,2,74,0
53,6,7,10,2,20,34000,24400,10,43,61,67,52,54,59,14,77,0
63,6,8,11,7,21,2200,2500,6,44,64,68,50,54,55,10,81,0
27,5,7,9,7,21,29100,16300,3,43,64,66,52,53,59,25,77,0
30,6,8,9,5,17,46200,2800,4,43,63,66,50,54,55,2,82,0
34,6,7,11,6,22,57600,8200,6,43,64,67,50,54,60,6,75,0
63,5,7,11,12,17,5700,24600,2,43,62,67,49,53,58,5,85,1
21,5,8,9,15,22,27400,6900,3,44,62,68,49,54,58,4,76,0
20,6,7,9,3,22,10500,7100,9,44,62,66,49,54,56,10,80,0
26,6,8,11,10,17,36600,1300,2,44,61,66,49,54,56,26,81,0
22,5,8,10,8,19,19600,8500,5,44,63,68,51,53,58,5,83,0
47,6,8,10,8,17,19200,17800,6,43,64,66,49,53,55,13,86,0
32,5,8,10,6,127,30400,13900,7,44,61,67,50,53,56,25,80,0
34,6,8,10,13,20,9200,2000,1,43,62,66,52,53,57,15,80,0
18,5,7,10,3,22,37200,9700,1,44,64,68,49,53,60,2,76,0
27,5,8,9,7,17,20200,14800,1,43,62,66,51,54,55,23,82,0
18,5,7,11,5,18,21900,32300,7,43,63,68,50,53,55,8,83,0
35,6,8,11,2,21,12100,11600,2,44,61,66,52,53,60,15,80,0
23,6,7,9,12,19,29400,1800,5,44,64,66,51,54,57,0,79,0
27,5,7,9,4,127,20000,28600,1,43,61,65,49,53,58,3,78,0
20,6,7,10,5,127,8300,16500,1,44,63,68,51,53,56,12,82,0
33,5,8,9,2,17,22800,8800,6,43,61,68,51,54,59,4,82,0
33,6,7,11,6,22,1800,15800,6,44,64,67,49,54,55,13,84,0
61,6,7,9,13,17,16700,24200,1,44,62,68,50,53,58,11,79,0
22,5,8,10,7,127,16400,35800,4,44,64,68,51,53,55,1,85,1
29,5,7,10,10,18,15600,17400,8,43,61,67,49,54,56,23,86,0
61,5,8,11,2,19,9700,17800,3,44,63,67,52,53,60,30,79,0
55,6,8,10,12,127,3200,4500,3,44,61,65,50,54,60,5,81,0
52,5,7,9,7,127,34600,15200,3,43,62,66,51,53,58,15,79,0
23,5,7,11,10,18,52500,10900,7,44,64,65,49,54,55,13,83,0
31,6,7,11,6,22,18000,3500,3,44,61,68,49,53,60,0,84,0
27,5,7,9,3,21,1600,6500,4,43,62,66,49,54,55,14,75,0
31,5,7,9,5,17,56100,1400,1,44,64,66,52,53,55,4,80,0
55,6,8,10,7,127,22700,12000,3,43,61,65,51,54,57,6,85,0
24,6,8,11,10,21,11700,15500,8,43,64,67,49,54,57,18,85,0
35,5,8,11,8,21,20100,17600,2,43,61,66,52,53,60,10,77,0
52,5,8,10,2,21,10100,17500,8,43,63,68,50,53,56,9,82,0
26,6,8,9,5,19,32400,2200,7,44,62,68,50,54,59,18,79,0
26,6,8,10,14,18,5200,24500,5,44,64,68,49,53,56,10,76,0
35,5,8,9,4,20,12000,40500,3,44,64,65,51,54,55,0,78,0
35,5,7,10,13,19,21000,36300,1,43,62,66,49,54,57,4,76,1
31,5,7,10,2,17,25100,34900,5,43,61,68,50,54,59,9,85,0
31,6,8,11,5,21,5600,33700,7,43,63,66,51,53,55,17,85,0
38,5,8,9,7,19,11200,13900,1,44,61,66,49,53,58,10,76,0
31,5,7,9,10,19,13700,9500,5,44,63,65,51,54,59,27,77,0
30,6,7,9,2,127,42000,12300,7,43,64,65,49,53,60,5,84,0
31,6,8,11,5,17,27900,17500,2,43,64,68,50,54,58,25,74,0
33,6,8,11,4,22,7500,1600,3,43,64,66,50,54,55,4,79,0
23,5,7,9,7,20,21700,15000,1,43,63,68,52,54,57,14,78,0
46,6,8,9,10,127,37700,8500,5,43,63,66,50,53,58,0,79,0
28,6,8,9,4,21,12300,12800,5,44,62,65,50,53,55,6,83,0
53,6,8,10,5,127,23000,20700,7,43,62,65,52,54,56,3,85,0
48,5,8,9,6,22,27900,17200,5,43,64,65,49,53,55,7,85,0
28,5,7,9,7,19,14100,3800,10,44,62,68,50,54,56,10,76,0
41,5,8,9,6,21,1400,17800,4,43,64,67,52,54,56,13,78,0
58,5,8,10,2,19,24100,11800,4,43,61,66,52,53,59,7,75,0
34,6,7,11,5,18,3800,12500,7,44,63,67,49,53,56,2,75,0
21,6,7,11,7,127,21700,6200,1,43,63,67,51,54,60,4,78,0
21,5,8,9,5,19,6200,28100,1,44,63,66,50,53,57,10,86,1
35,6,7,10,8,127,11800,12200,7,44,61,67,50,53,55,1,84,0
31,5,8,9,5,18,3300,40500,10,44,64,68,50,53,60,15,86,1
26,6,7,11,10,19,26400,32800,4,44,61,68,52,54,60,6,76,0
23,5,8,9,10,127,29000,14900,2,43,61,68,51,53,55,9,84,0
65,6,7,11,3,21,11500,14800,9,44,62,66,51,53,56,28,83,0
31,5,7,10,10,127,35000,10100,9,44,63,67,52,54,59,5,77,0
24,6,8,11,8,17,29500,16600,2,44,62,66,51,53,56,12,80,0
51,5,8,9,12,20,57800,16700,5,43,63,67,50,54,56,10,76,0
22,6,7,11,5,18,17800,9200,5,44,64,65,50,53,58,9,75,0
25,6,8,11,5,19,40100,18100,7,43,63,68,49,53,57,1,83,0
25,6,8,9,13,20,4100,25800,6,44,62,66,51,54,56,20,84,0
26,5,8,9,3,127,42600,25600,1,43,61,65,51,54,59,1,84,0
20,6,7,9,8,17,1300,3000,5,43,64,67,51,54,57,0,81,1
19,5,8,10,4,22,3100,21500,1,44,64,66,52,54,57,11,85,1
29,5,7,11,14,17,48000,1800,3,43,62,67,50,54,56,18,82,0
20,6,7,9,5,19,22600,7300,9,44,62,66,50,53,57,1,78,0
26,6,7,10,6,127,17300,8300,6,43,61,67,50,54,58,15,77,0
22,5,7,9,5,19,2300,30400,6,43,64,68,51,54,60,11,74,1
39,6,8,9,7,22,17300,23500,3,43,63,66,52,53,58,10,86,0
20,6,7,9,10,17,25600,9200,9,43,63,65,51,53,57,0,82,0
47,5,8,9,7,18,30700,16900,10,44,62,67,49,53,60,5,86,0
25,5,8,9,2,127,14600,10100,2,43,61,65,51,53,56,3,77,0
25,6,7,10,4,21,37400,30000,7,44,62,66,49,54,55,9,85,0
26,5,8,9,6,18,21500,23300,9,44,64,65,50,54,55,10,77,0
18,5,8,11,12,22,38000,6500,5,43,62,65,49,54,56,10,75,0
30,6,7,11,10,22,4000,17000,7,43,62,68,50,53,60,9,81,0
30,5,8,9,7,19,19900,3800,10,44,62,68,50,54,56,2,78,0
31,5,7,9,11,19,4500,28200,8,44,61,65,51,53,55,9,77,0
35,6,7,9,11,19,6300,23800,3,44,62,68,51,54,59,13,75,0
31,5,8,11,6,18,18400,2200,7,43,61,67,50,53,57,14,76,0
35,6,8,10,4,22,7300,2800,5,44,63,66,51,53,59,7,77,0
46,5,8,9,4,20,6300,32300,3,43,63,68,49,53,60,0,80,0
38,5,8,10,5,20,16000,35600,3,43,61,67,51,53,58,5,82,0
30,6,7,9,5,18,19400,15900,3,44,61,66,49,54,56,26,77,0
23,6,7,9,13,21,19300,4000,7,43,62,66,52,54,56,28,79,0
63,6,8,11,2,19,3600,21500,7,44,61,65,49,53,60,2,78,0
48,5,7,11,3,127,1500,31500,2,43,61,66,49,54,55,0,76,0
30,5,8,11,12,20,25900,25900,5,43,62,65,49,53,56,15,81,0
30,5,7,11,14,17,24900,800,2,43,61,68,50,53,55,22,82,0
18,6,7,10,10,127,5500,32700,1,43,64,65,49,53,55,14,80,0
25,6,7,11,12,22,18600,1100,8,44,63,66,52,54,55,17,75,0
33,5,7,9,5,127,8600,11300,9,44,61,67,52,54,58,2,86,0
22,6,8,9,4,17,45500,35400,3,43,63,68,52,53,56,5,75,0
61,6,7,11,7,21,11100,10100,4,43,61,66,52,54,55,10,86,0
25,6,8,11,7,22,12600,11100,6,43,61,65,50,53,57,6,82,0
27,6,7,9,3,19,10000,10000,5,43,63,65,49,54,56,8,74,0
24,5,7,9,4,17,12000,8500,7,44,64,65,49,54,60,14,81,0
57,5,8,11,10,17,23300,14300,4,44,61,65,52,53,56,18,74,0
57,5,7,9,14,21,20000,18800,8,43,62,65,49,53,58,2,78,0
21,6,7,10,6,21,8900,39900,3,43,61,67,49,53,58,11,84,0
26,6,7,11,5,18,18600,26200,2,43,63,65,50,53,58,2,82,0
32,5,7,9,7,21,1200,30900,9,43,61,68,52,53,57,13,75,1
42,5,7,9,7,22,15300,5400,10,44,64,68,52,54,59,17,86,0
25,6,7,10,15,21,24000,32700,2,43,64,67,49,53,58,4,83,0
23,6,7,10,15,20,8400,3300,7,43,64,66,51,53,57,5,85,0
21,5,8,10,5,22,16300,1400,6,44,61,67,52,53,57,5,78,1
28,5,8,10,3,127,26300,17900,5,43,61,65,51,53,55,1,75,0
19,6,8,11,7,20,51300,29500,5,44,62,67,50,54,57,15,79,0
28,6,8,10,12,22,28100,12600,5,43,62,67,52,53,57,5,77,0
65,5,7,10,10,127,18400,9300,9,44,64,68,49,53,59,20,78,0
30,6,7,10,2,22,29000,1300,9,43,63,68,52,53,59,18,81,0
33,6,8,10,12,21,8900,13900,4,43,62,65,52,54,56,4,84,0
33,6,7,11,10,18,33600,25300,10,44,61,68,52,53,59,3,82,0
30,6,7,10,7,20,20100,12600,10,43,62,67,50,53,57,4,85,0
26,6,8,9,11,18,22100,8300,3,44,63,66,49,54,58,10,85,0
22,5,8,11,7,18,13700,14200,5,43,64,67,50,53,60,5,83,0
36,5,8,9,4,19,8800,2100,5,43,63,67,51,54,59,27,77,0
36,6,7,11,8,17,28400,27100,6,44,61,68,52,54,59,12,74,0
25,5,8,11,3,19,15500,19000,5,43,62,66,52,54,59,20,80,0
25,5,7,11,5,18,28900,10100,3,44,61,66,50,54,60,2,84,0
33,5,8,11,10,18,21900,11800,4,44,64,67,50,54,57,2,78,0
21,5,7,11,4,21,19500,1500,2,44,61,68,49,54,58,4,76,1
30,5,7,11,4,21,6700,1800,5,43,63,67,52,53,58,26,83,0
44,6,8,9,7,127,3000,4900,1,44,61,65,49,53,59,5,79,0
25,6,8,11,5,22,51700,6200,2,44,61,68,52,53,59,13,81,0
25,6,8,11,5,21,2900,20300,5,43,64,65,52,54,60,8,82,0
27,6,8,10,5,17,9300,24200,9,43,61,66,51,53,55,0,82,0
30,6,7,9,8,17,30000,2900,3,44,62,66,50,54,59,19,78,0
30,6,8,9,6,18,18000,13800,2,43,61,66,49,54,55,4,84,0
35,6,7,9,4,22,38000,26000,10,43,63,65,51,53,57,5,74,0
65,5,7,9,4,22,18900,19300,3,43,63,68,51,53,58,2,84,0
23,6,7,9,5,127,55500,33600,5,43,62,66,52,53,55,30,83,0
31,6,7,10,7,20,33000,7400,10,44,64,68,49,54,56,25,76,0
20,6,8,11,9,127,30700,18200,1,44,63,65,51,53,59,2,78,0
34,5,7,11,6,18,4400,40200,3,44,63,68,51,53,58,21,84,1
31,6,7,10,5,20,6900,6900,1,44,62,68,50,54,59,28,75,0
43,5,8,10,2,127,7200,38100,6,44,61,66,49,54,59,0,79,0
18,5,8,10,8,20,4800,8300,3,44,63,65,51,53,57,10,75,1
32,5,7,9,8,17,21200,22100,7,43,64,66,50,54,60,24,77,0
27,5,8,11,9,20,25800,6300,3,44,61,66,50,54,56,3,86,0
27,5,8,10,4,127,18400,9700,6,43,61,65,52,53,57,10,83,0
28,5,8,10,7,19,16700,7600,9,44,64,67,49,53,60,2,86,0
23,6,8,11,6,20,5800,33400,3,44,61,66,49,54,55,0,83,0
32,5,8,11,9,20,26000,900,5,43,61,68,50,54,56,6,76,0
34,5,8,9,7,20,49200,10500,1,44,64,65,51,54,59,2,80,0
42,6,8,10,10,20,10000,37300,6,44,61,68,52,54,59,0,74,0
34,6,8,11,10,20,27800,9400,4,44,64,68,50,53,56,15,76,0
47,6,8,11,5,17,43900,29400,5,44,64,68,51,53,57,3,81,0
30,6,7,10,15,127,17900,37400,4,43,63,68,52,53,60,12,81,0
19,6,8,9,5,20,13800,16000,10,44,64,65,50,54,59,11,74,0
46,6,7,9,8,127,37700,18800,4,44,63,68,52,54,55,28,86,0
52,5,7,11,4,19,9500,29900,6,43,61,67,51,53,58,20,79,0
58,5,7,11,8,22,6900,30400,7,43,61,65,51,53,55,0,80,0
25,5,8,10,2,22,8600,12700,7,44,62,67,49,54,56,0,76,0
26,6,7,11,11,21,12900,9400,8,44,62,66,50,53,56,0,86,0
28,6,7,11,15,17,58500,17400,8,44,64,66,50,53,55,28,80,0
31,6,8,10,2,17,28600,2100,9,43,64,65,52,53,57,9,78,0
31,5,8,10,2,20,9300,20700,7,44,64,67,49,54,60,7,80,0
43,6,7,11,7,19,1000,12100,8,44,64,65,50,53,57,8,76,0
37,5,8,10,6,127,32000,11300,2,43,64,68,50,53,57,12,78,0
25,6,7,9,7,17,15400,20900,5,43,63,68,51,54,56,22,80,0
31,6,7,11,6,127,21100,8800,7,43,62,66,51,54,57,3,74,0
25,5,8,11,10,20,22600,30700,3,44,64,65,49,54,57,1,74,1
39,6,7,10,9,18,28700,19000,8,43,61,67,52,53,55,5,75,0
52,5,7,11,13,18,47900,5500,9,44,63,68,52,54,60,1,86,0
59,6,8,9,5,21,15800,8500,5,43,64,65,49,54,59,1,81,0
21,5,8,11,8,19,19600,30500,9,43,63,65,51,53,57,0,81,0
60,6,7,9,15,20,9100,19900,3,44,64,65,49,54,60,9,82,0
22,5,7,9,7,20,29200,14600,10,43,64,68,49,53,55,8,81,0
42,5,7,11,9,127,15100,20900,8,44,61,67,52,53,60,15,83,0
32,5,7,11,9,18,29400,7500,3,44,64,65,51,53,57,2,85,0
25,6,8,10,2,21,2900,7800,5,44,63,67,49,53,56,0,85,0
25,6,7,9,8,21,8400,18600,7,43,64,66,50,54,60,10,80,0
30,6,7,10,3,22,4200,27800,7,44,61,68,50,53,57,10,83,0
23,6,8,10,5,18,14800,12500,7,43,63,68,51,54,57,0,77,0
33,5,8,10,10,21,23300,7100,5,43,62,68,49,54,60,9,77,0
49,5,8,11,3,21,17400,11100,6,43,64,66,49,53,56,14,79,0
30,6,7,9,2,19,30400,12500,5,44,61,66,49,54,58,11,80,0
31,5,8,11,6,21,11300,14800,4,44,64,65,49,53,57,5,84,0
30,6,7,11,5,127,14000,36100,3,43,61,65,51,54,56,5,76,0
24,5,7,9,13,19,35200,18100,3,43,64,68,51,53,60,13,86,0
40,5,7,10,9,18,26500,6400,1,44,64,66,51,54,58,1,80,0
51,5,8,9,9,20,11300,19500,2,44,62,66,52,53,60,13,82,0
30,6,8,9,9,18,9300,7800,6,43,64,67,50,54,55,8,84,0
30,6,8,10,10,22,23500,800,10,43,62,68,50,53,56,0,86,0
40,5,7,11,4,17,48700,1300,10,43,64,65,50,54,60,15,80,0
25,6,7,10,13,18,31100,13200,4,43,64,67,51,54,57,13,76,0
20,5,8,9,14,127,28700,27200,7,43,63,67,51,53,60,2,77,1
23,6,8,11,8,19,2600,27700,10,43,62,65,50,54,60,7,81,0
21,6,7,9,14,127,33100,4100,1,43,62,66,50,54,56,8,82,0
49,5,8,9,3,21,11600,22500,5,44,64,65,52,53,58,14,77,0
20,5,8,10,7,20,26500,37700,7,43,64,68,50,53,60,2,81,1
27,6,8,11,15,21,56700,17200,8,43,62,67,50,53,55,7,77,0
32,6,8,10,8,127,18300,6000,5,44,64,68,49,54,58,2,74,0
30,6,7,11,9,21,36200,20700,4,44,62,66,52,53,57,28,80,0
31,6,7,10,10,127,31600,9000,7,44,63,66,51,54,58,2,79,0
30,5,7,10,6,18,23400,9200,6,44,61,66,49,54,58,5,76,0
19,5,8,10,12,17,1600,20800,3,44,64,65,50,54,60,7,77,1
24,6,8,9,15,18,15200,24300,3,43,63,66,50,54,58,5,83,0
20,5,8,11,6,20,16200,13700,8,43,61,66,52,53,55,6,81,0
22,5,8,9,6,20,31300,9600,2,43,62,65,49,54,56,10,84,0
56,5,7,9,6,21,22500,4100,10,44,63,68,50,53,56,15,84,0
35,6,7,11,7,22,18200,39300,3,44,63,68,52,54,56,15,83,0
31,6,8,9,7,21,18100,27000,1,44,64,67,49,54,57,19,76,0
26,5,8,11,8,17,29700,8000,3,43,62,67,51,53,58,18,85,0
28,6,8,9,14,20,18100,4100,10,44,63,65,52,54,59,7,77,0
21,5,8,10,14,17,25300,4800,9,43,62,65,52,53,58,2,80,0
19,5,8,9,6,127,5400,30700,6,44,64,68,50,54,58,23,75,1
25,5,7,9,6,18,13800,8300,4,43,62,65,51,54,60,8,75,0
18,6,8,10,10,20,9300,2000,7,43,64,65,52,53,60,2,84,0
60,6,8,11,7,127,9600,8700,3,43,62,65,50,54,55,13,82,0
30,6,7,9,8,21,9400,32500,1,44,61,66,51,54,58,13,74,0
30,6,8,11,4,20,25000,1800,2,43,63,66,52,53,59,11,85,0
32,5,8,9,7,17,13100,19800,5,44,64,66,51,54,57,8,82,1
63,5,8,10,10,22,23600,24200,7,44,61,66,50,53,58,22,81,0
34,5,7,11,6,19,19100,27600,5,43,64,66,52,53,58,30,85,0
37,6,7,11,12,18,14600,8800,3,43,63,68,50,54,55,13,74,0
47,5,7,9,13,19,52400,28800,10,43,63,68,51,54,59,15,81,0
45,5,7,11,12,21,12500,25000,5,43,61,65,52,54,60,25,76,0
49,6,7,10,6,20,1100,13000,7,43,64,65,49,53,56,0,81,0
49,5,8,10,4,19,25400,900,3,44,64,67,50,54,58,22,81,0
30,6,8,10,5,20,48900,8000,2,44,62,65,51,53,56,12,75,0
44,5,8,11,10,21,23400,19400,7,43,64,65,50,53,57,2,80,0
31,6,8,11,15,20,22100,1100,4,44,64,67,50,54,58,5,79,0
25,5,8,11,10,127,1300,6700,7,43,61,66,52,54,55,10,85,0
30,6,7,11,3,127,4800,22800,7,43,61,66,52,53,60,10,86,0
24,5,7,9,8,18,12900,39800,10,44,64,68,51,53,58,8,83,1
35,5,8,9,12,19,1800,9700,4,44,64,68,52,53,59,26,80,0
34,6,8,11,6,127,7800,9200,6,43,63,68,51,53,55,3,76,0
19,5,7,11,3,20,15700,36000,3,43,64,68,51,54,59,3,74,1
21,6,8,9,5,127,1700,13000,1,43,64,67,50,53,57,9,84,0
57,5,7,9,4,127,35100,37600,10,44,62,68,49,54,60,1,76,0
51,6,8,10,2,20,16700,13500,5,44,63,66,51,53,59,0,82,0
18,5,7,10,5,20,4700,37900,4,43,62,68,52,54,60,2,75,1
30,6,7,9,5,19,32300,3400,4,44,61,65,52,53,59,11,78,0
35,5,7,11,7,17,19500,12300,3,43,63,67,49,53,60,8,76,0
45,6,8,11,4,20,4800,9000,10,44,62,65,52,54,56,0,84,0
57,5,7,9,5,18,8300,13500,4,44,61,67,52,54,57,9,84,0
57,6,7,10,11,20,29000,20400,8,44,63,67,51,54,59,14,76,0
61,6,7,10,7,17,18700,8900,5,43,64,67,52,53,60,12,83,0
19,6,7,9,14,20,59200,29100,7,44,64,65,50,53,57,8,79,0
18,6,8,9,7,21,10900,17300,5,43,64,68,49,54,57,7,83,0
19,5,7,10,4,18,21800,36300,10,44,63,68,49,53,55,12,75,0
26,6,7,11,11,19,16400,25800,8,44,63,66,51,53,59,29,78,0
34,6,8,10,2,17,26100,18400,3,43,62,65,51,53,60,3,83,0
29,6,8,9,10,21,48400,11600,7,44,63,67,51,54,55,11,79,0
22,5,7,11,13,22,14500,12700,1,43,62,67,50,53,60,10,86,0
22,5,7,11,10,22,34100,12300,5,43,64,68,51,54,60,4,79,0
29,5,7,10,5,19,25000,22400,5,43,64,67,52,54,56,28,75,0
61,5,8,9,5,127,16800,6900,8,43,64,68,49,54,56,0,85,0
28,6,8,9,7,17,27200,14500,7,44,61,68,50,54,56,15,77,0
61,6,8,10,8,18,4500,7300,5,43,62,65,50,54,59,1,83,0
32,5,7,10,3,127,59900,9900,6,43,63,68,49,53,60,5,81,0
57,6,7,10,12,19,29900,1200,10,43,61,66,50,54,55,2,83,0
32,5,7,11,7,127,9900,29200,9,44,62,66,51,53,56,5,79,0
49,6,7,9,14,19,42200,11400,6,43,62,68,52,53,57,5,74,0
22,6,7,10,7,22,9700,29900,1,44,62,65,50,53,59,4,79,0
26,6,8,11,15,18,4100,27200,9,44,61,65,49,54,59,2,78,0
34,6,7,9,10,22,44900,40300,9,44,62,67,50,54,60,7,76,0
26,6,7,9,4,18,3500,16200,8,44,63,65,49,54,56,2,81,0
34,6,7,9,10,127,19500,11200,3,43,64,68,51,53,57,18,86,0
25,5,8,11,6,18,39100,6300,2,44,61,67,49,53,55,2,74,0
27,6,7,11,3,127,2500,12700,6,44,61,68,51,53,59,19,79,0
26,5,8,11,4,17,32800,26000,2,44,64,68,52,53,57,16,76,1
28,6,8,11,5,127,24600,12400,5,43,64,68,50,53,58,16,84,0
28,6,7,11,4,22,36400,26000,9,43,64,66,51,54,56,10,78,0
30,5,8,10,8,127,27300,22000,8,44,61,66,51,53,59,12,83,0
29,6,8,9,8,127,58500,15400,7,43,63,68,49,53,56,5,85,0
40,5,7,9,7,22,13900,2500,7,43,64,68,49,53,58,15,77,0
28,5,7,11,2,19,48900,6900,1,43,61,66,51,54,56,2,74,0
61,5,8,9,8,20,18300,6500,3,44,61,68,51,53,56,11,86,0
32,6,8,11,2,21,48700,17400,7,44,62,68,49,54,56,8,80,0
49,6,7,11,14,17,8700,8800,10,43,64,66,52,53,55,4,80,0
31,5,8,9,7,21,7200,13400,7,43,62,66,51,53,58,5,86,0
36,6,8,11,6,17,16800,2200,8,43,64,68,50,53,56,2,85,0
33,6,8,9,6,17,25800,19300,4,43,63,66,49,53,59,7,81,0
60,5,7,9,2,22,31400,29000,1,44,61,65,50,54,60,13,78,0
29,5,8,9,6,127,21500,2100,4,43,63,68,50,54,55,10,86,0
35,5,8,11,10,18,11300,33500,5,43,63,66,52,53,56,2,83,0
30,6,7,10,9,21,10200,18200,3,43,62,66,52,54,57,2,74,0
47,6,8,10,10,20,39000,18200,8,43,61,66,52,54,59,7,76,0
47,6,7,10,15,22,37300,13200,10,44,64,65,51,53,60,5,78,0
31,5,8,11,11,127,49700,6400,7,44,62,66,49,54,57,7,77,0
28,5,8,11,7,127,18200,24700,1,43,63,68,49,53,59,14,75,1
34,5,7,11,15,21,28800,12700,7,44,64,65,49,53,57,15,78,0
33,6,8,9,4,18,30500,9100,5,43,61,66,49,54,60,8,74,0
27,6,7,11,4,127,7700,16600,5,43,62,66,52,53,59,4,86,0
51,5,7,9,6,127,15300,8900,8,44,62,68,52,53,58,14,75,0
24,5,7,11,10,127,13300,1500,2,44,63,66,52,54,56,3,86,1
28,6,8,10,8,22,10800,24200,2,43,63,68,50,53,58,5,85,0
22,6,8,11,13,21,17100,17000,7,44,61,68,51,54,58,0,78,0
24,6,8,9,2,20,57500,6700,7,44,63,65,52,54,60,23,86,0
22,5,8,11,9,127,28900,11800,1,44,63,65,49,53,57,10,82,0
35,5,8,10,3,127,35400,5800,1,43,62,65,51,53,57,14,85,0
25,5,7,10,9,22,15600,3300,5,43,63,67,49,54,56,14,85,0
20,6,7,11,12,127,55500,18400,4,43,61,65,49,54,58,5,81,0
35,5,8,10,12,19,16500,2400,5,43,63,67,49,54,56,5,79,0
27,5,7,9,6,19,26900,41900,1,44,63,68,52,54,58,18,84,0
30,5,8,10,10,19,52300,24600,3,43,63,66,52,54,57,0,81,1
21,6,8,11,12,127,20900,25000,3,43,64,68,52,53,55,1,80,0
25,6,8,10,7,21,7000,3300,4,44,63,67,52,54,56,10,82,0
33,6,7,9,8,18,30600,20000,10,43,64,67,49,53,57,7,85,0
44,6,8,11,7,18,12400,11100,3,44,62,66,52,54,55,1,81,0
30,6,7,9,8,22,2600,23200,9,43,63,65,49,53,60,2,81,0
35,5,8,10,8,17,16300,28600,5,44,64,68,52,54,58,4,81,1
21,6,7,10,10,17,13600,19300,5,43,63,68,49,53,57,18,85,0
26,6,8,10,3,20,10800,20400,7,43,61,68,49,53,55,27,78,0
54,6,8,10,10,21,21800,19700,5,44,63,65,51,53,58,3,86,0
37,6,7,9,7,17,31700,19900,7,43,64,68,51,54,58,9,80,0
22,5,8,10,5,18,14300,4500,1,44,64,66,52,53,55,5,83,0
34,6,7,10,7,22,9700,41400,5,44,62,65,52,54,59,0,74,0
30,5,7,11,2,127,12100,6100,1,43,64,65,52,53,55,23,77,0
18,5,7,11,11,20,37000,13900,9,43,64,68,51,53,57,14,85,0
41,6,8,9,7,18,12500,24200,1,44,61,67,50,54,60,7,81,0
32,6,7,9,2,18,39500,11800,3,43,63,68,50,53,59,3,86,0
